Date,SPY_hedged_1PCT,EQ_WGT_1PCT
10/17/17,3.4535e-05,0.000258523
10/18/17,0.000102551,4.0807e-05
10/19/17,-2.6363e-05,-2.3138e-05
10/20/17,-8.647e-05,-0.000170444
10/23/17,-9.227e-06,0.000103551
10/24/17,8.067e-05,1.9194e-05
10/25/17,5.7734e-05,-8.4988e-05
10/26/17,0.000138404,0.000125693
10/27/17,-7.5661e-05,-0.000144338
10/30/17,0.000164767,0.000317425
10/31/17,5.273e-06,0.000322711
11/1/17,-4.2971e-05,3.9851e-05
11/2/17,0.000162131,0.000281132
11/3/17,0.000294208,0.000359085
11/6/17,0.000114942,1.9498e-05
11/7/17,-0.000104133,-0.000191711
11/8/17,0.000167667,0.000136591
11/9/17,-0.000226192,-0.000211596
11/10/17,-4.218e-06,-1.1406e-05
11/13/17,0.000228565,0.00020997
11/14/17,0.000178212,9.6395e-05
11/15/17,-0.000326898,-0.000247584
11/16/17,2.8735e-05,2.818e-05
11/17/17,0.000410205,0.000317832
11/20/17,0.000300799,0.00018486
11/21/17,-0.000310026,-7.8014e-05
11/22/17,0.000156331,7.7567e-05
11/24/17,0.00011626,0.000181342
11/27/17,7.9616e-05,0.000302725
11/28/17,-0.000257828,-0.000434985
11/29/17,1.7663e-05,-0.000651908
11/30/17,-2.8472e-05,1.2626e-05
12/1/17,0.00037066,-0.000307137
12/4/17,0.00019403,0.000190898
12/6/17,0.000729194,0.000591359
12/7/17,9.9124e-05,0.000113697
12/8/17,-2.0299e-05,0.000357703
12/11/17,6.4852e-05,0.000325944
12/12/17,-0.000259146,3.3568e-05
12/13/17,8.963e-06,4.1132e-05
12/14/17,0.000470839,0.00018919
12/15/17,-0.000378569,5.7825e-05
12/18/17,-0.000243592,-0.000262488
12/19/17,-4.9035e-05,-0.000183172
12/20/17,0.000308181,0.00024795
12/21/17,0.000163713,9.96e-07
12/22/17,0.000147631,0.000131691
12/26/17,0.000313717,0.000241464
12/27/17,-0.000169249,9.1352e-05
12/28/17,0.00011046,5.7052e-05
12/29/17,0.000238056,1.4314e-05
1/2/18,-6.8543e-05,-7.7831e-05
1/3/18,-1.0545e-05,-3.2633e-05
1/4/18,-0.000332434,-1.529e-05
1/5/18,-0.000453703,2.237e-06
1/8/18,0.00021802,0.000220461
1/9/18,-0.000278918,-0.00011939
1/10/18,0.000105978,8.7021e-05
1/11/18,-0.000290518,-0.000415385
1/12/18,-0.00034008,-0.000342718
1/16/18,-0.000196666,-6.1749e-05
1/17/18,-0.000179794,-0.000176503
1/18/18,0.000126541,-1.8482e-05
1/19/18,-0.000194821,0.000162372
1/22/18,0.000246228,0.000237235
1/23/18,-0.000117051,-0.000129739
1/24/18,0.000107033,-0.000426222
1/25/18,-2.9263e-05,6.8458e-05
1/26/18,0.000188494,9.658e-06
1/29/18,-0.000211166,0.000104649
1/30/18,-5.1407e-05,1.4537e-05
1/31/18,7.777e-05,0.000255168
2/1/18,3.427e-06,-3.1657e-05
2/2/18,-6.591e-06,-0.001996877
2/5/18,-0.005754727,-0.003303541
2/6/18,0.000207739,0.000555778
2/7/18,0.003197012,0.000507733
2/8/18,-0.003333044,-0.003241813
2/9/18,0.000979377,0.00019897
2/12/18,0.000778229,0.00187704
2/13/18,0.000119423,0.000534043
2/14/18,0.000518556,0.000272288
2/15/18,-0.000271273,-0.000426019
2/16/18,0.00022382,0.000401417
2/20/18,0.000366442,0.000163429
2/21/18,7.3288e-05,0.000278774
2/22/18,0.000340343,0.00015365
2/23/18,-8.4097e-05,0.000247848
2/26/18,-0.000650369,0.000184941
2/27/18,-0.000698613,-0.00090303
2/28/18,-8.9633e-05,-0.000181484
3/1/18,-0.000746593,-0.000371366
3/2/18,0.000264682,0.000827476
3/5/18,0.000266528,0.000607645
3/6/18,7.2234e-05,2.1349e-05
3/7/18,0.000276545,0.00019836
3/8/18,0.000326107,0.000609516
3/9/18,-0.000664078,-0.00054366
3/12/18,-4.218e-06,0.000210681
3/13/18,5.5362e-05,1.2748e-05
3/14/18,0.000291309,0.000146493
3/15/18,0.000567327,0.000364514
3/16/18,9.517e-05,0.000704406
3/19/18,-0.001419635,-0.00089136
3/20/18,0.000297636,0.000287232
3/21/18,0.000399923,-3.552e-05
3/22/18,-0.002460173,-0.001782252
3/23/18,-0.000841763,-0.000693203
3/26/18,-0.000184276,0.000411847
3/27/18,-0.00066276,-0.000471664
3/28/18,-0.000127332,-0.000220725
3/29/18,0.00020932,0.000411949
4/2/18,-0.000639033,-0.000745782
4/3/18,-3.164e-06,0.000202122
4/4/18,6.327e-06,0.000230302
4/5/18,4.9298e-05,0.000170729
4/6/18,-0.001232195,-0.000432281
4/9/18,-0.000252819,0.000310634
4/10/18,-0.000279182,-0.000431427
4/11/18,0.000639561,0.000368662
4/12/18,0.000380415,0.000399587
4/13/18,0.000561263,0.000509909
4/16/18,0.000740003,0.000636964
4/17/18,-0.000158704,0.000192931
4/18/18,1.7663e-05,-0.000223145
4/19/18,3.849e-05,-0.000272166
4/20/18,-0.00034957,-0.000182318
4/23/18,0.000554145,0.00043159
4/24/18,-0.001307329,-0.000875846
4/25/18,0.000132605,0.000205395
4/26/18,0.000185857,0.000180427
4/27/18,0.000777174,0.000594043
4/30/18,0.000397287,0.000304514
5/1/18,0.000271536,9.4097e-05
5/2/18,0.00023911,5.079e-05
5/3/18,4.6398e-05,0.000276984
5/4/18,0.000416795,-1.5127e-05
5/7/18,0.000352997,0.000371163
5/8/18,0.000161867,8.6859e-05
5/9/18,0.000123114,8.8567e-05
5/10/18,-0.000210638,8.458e-06
5/11/18,0.000102551,0.000447042
5/14/18,0.000259146,0.000360285
5/15/18,-0.000425495,-0.000649753
5/16/18,0.00018823,0.000174958
5/17/18,0.000232783,0.000140353
5/18/18,0.000230411,0.000267266
5/21/18,0.000164767,0.000167496
5/22/18,0.000248601,0.000257059
5/23/18,0.000141568,1.6123e-05
5/24/18,0.000156068,0.000119085
5/25/18,-2.1617e-05,-4.0705e-05
5/29/18,-0.000599226,-0.00128993
5/30/18,-0.000312926,0.00023203
5/31/18,0.000257828,0.000151779
6/1/18,-0.000196403,0.000146696
6/4/18,2.2936e-05,0.00037346
6/5/18,2.64e-07,0.000308967
6/6/18,-0.000126014,-0.000477906
6/7/18,-0.000142095,-0.000206554
6/8/18,-2.109e-06,0.000201878
6/11/18,8.2252e-05,0.000123192
6/12/18,0.000275227,0.000260536
6/13/18,2.2145e-05,0.000125693
6/14/18,0.000323998,0.000327184
6/15/18,-0.000483757,-0.000556652
6/18/18,0.000259146,9.3162e-05
6/19/18,-0.000146313,-0.000376327
6/20/18,0.000272064,0.000220542
6/21/18,-0.000741848,-0.000408431
6/22/18,0.000496411,0.00041077
6/25/18,-0.001368491,-0.000627144
6/26/18,0.000551773,0.000276069
6/27/18,-0.000475584,-0.000365327
6/28/18,0.000467675,0.000265476
6/29/18,0.000378569,0.000320149
7/2/18,0.000357479,2.9014e-05
7/3/18,8.2252e-05,1.9478e-05
7/5/18,0.000265737,0.000147814
7/6/18,7.4079e-05,0.000307828
7/9/18,7.4607e-05,0.000181342
7/10/18,-0.000177949,0.000121423
7/11/18,-3.7171e-05,-0.00044814
7/12/18,-7.6979e-05,0.000185002
7/13/18,0.000156595,0.000336191
7/16/18,0.000258091,0.000261756
7/17/18,-7.645e-06,8.0129e-05
7/18/18,0.000102815,9.5764e-05
7/19/18,-4.8771e-05,-0.00015119
7/20/18,0.000170831,0.000109163
7/23/18,0.000244119,0.000135961
7/24/18,-8.2252e-05,-7.7608e-05
7/25/18,-0.000100706,7.3114e-05
7/26/18,3.5062e-05,-0.000224853
7/27/18,5.5098e-05,4.6418e-05
7/30/18,0.000303172,6.8011e-05
7/31/18,6.5907e-05,0.000102047
8/1/18,7.0916e-05,0.000101193
8/2/18,1.0281e-05,0.000180773
8/3/18,3.954e-06,8.9136e-05
8/6/18,0.000103078,0.00037714
8/7/18,-4.6135e-05,6.0895e-05
8/8/18,0.000192712,0.000193277
8/9/18,5.9053e-05,0.000150254
8/10/18,-0.000722603,-0.000837581
8/13/18,7.777e-05,-6.1078e-05
8/14/18,0.000183221,0.000323382
8/15/18,-0.000586571,-0.001239649
8/16/18,5.6944e-05,0.000160847
8/17/18,0.00023252,0.00014692
8/20/18,0.000262837,0.000313277
8/21/18,3.1635e-05,8.8729e-05
8/22/18,0.000269691,9.4321e-05
8/23/18,4.3499e-05,-1.041e-05
8/24/18,-0.000116787,6.9658e-05
8/27/18,-0.000196666,-0.000117174
8/28/18,6.9334e-05,0.000170424
8/29/18,-0.000108351,8.267e-05
8/30/18,9.4906e-05,-0.000291013
8/31/18,0.000132868,0.000216395
9/4/18,0.000126541,9.4483e-05
9/5/18,0.000153168,5.634e-05
9/6/18,-1.9245e-05,0.000204887
9/7/18,0.000142623,0.000181403
9/10/18,0.00045344,0.000537012
9/11/18,0.000190076,0.000234816
9/12/18,0.000308181,0.000126954
9/13/18,-9.754e-06,0.000229895
9/14/18,0.000281027,0.000302216
9/17/18,-0.000305808,-7.5208e-05
9/18/18,-0.000242801,6.771e-06
9/19/18,0.000317671,-0.000213548
9/20/18,-0.000489293,-0.000136388
9/21/18,-0.000562845,-0.000185104
9/24/18,0.000161867,8.4236e-05
9/25/18,0.000233047,0.000112437
9/26/18,0.000186648,0.000122867
9/27/18,0.000302908,0.000164568
9/28/18,0.000425759,-0.000108675
10/1/18,0.000381996,0.000379824
10/2/18,0.000224611,-5.4144e-05
10/3/18,0.000158704,-0.000127381
10/4/18,-0.000754239,-0.000671834
10/5/18,-0.000200884,6.6588e-05
10/8/18,0.000372769,0.000504948
10/9/18,-2.2145e-05,-2.3504e-05
10/10/18,-0.002655257,-0.002153882
10/11/18,-0.000517765,-0.001354708
10/12/18,0.000315035,0.000549679
10/15/18,7.8561e-05,0.000640136
10/16/18,1.0018e-05,0.000391637
10/17/18,-1.6345e-05,-1.6388e-05
10/18/18,-0.00019693,-0.000423396
10/19/18,3.3744e-05,-3.8489e-05
10/22/18,-2.3463e-05,0.000223043
10/23/18,-3.1635e-05,-5.0993e-05
10/24/18,-8.7261e-05,-0.000618869
10/25/18,-8.7e-06,8.3036e-05
10/26/18,-5.1935e-05,-0.000290322
10/29/18,-4.5344e-05,-8.5822e-05
10/30/18,2.1617e-05,-4.3206e-05
10/31/18,-8.172e-06,0.000158285
11/1/18,-1.5554e-05,0.000213304
11/2/18,4.2444e-05,0.000254151
11/5/18,0.000177685,0.000238557
11/6/18,2.6626e-05,0.000209238
11/7/18,-0.000265737,0.000578997
11/8/18,0.000227511,-0.00049773
11/9/18,0.00016424,0.000420407
11/12/18,-0.000883416,-0.000901587
11/13/18,0.000323207,6.0183e-05
11/14/18,-6.907e-05,-4.676e-06
11/15/18,0.000159495,6.2115e-05
11/16/18,0.000767684,0.000673318
11/19/18,-0.001169452,-0.000565294
11/20/18,-0.000460821,-0.00056448
11/21/18,0.000657487,0.000736836
11/23/18,-0.000122587,-0.000151901
11/26/18,0.00024201,0.000505172
11/27/18,-4.3499e-05,0.000139295
11/28/18,-0.002135911,-0.000889794
11/29/18,0.000131814,0.000284812
11/30/18,-0.000139723,-5.957e-06
12/3/18,0.000980431,0.001531862
12/4/18,-0.0027412,-0.003496818
12/5/18,-2.1354e-05,2.2548e-05
12/6/18,0.000248074,9.6578e-05
12/7/18,-0.000312399,4.5361e-05
12/10/18,9.7806e-05,-3.2897e-05
12/11/18,0.00022672,0.000492281
12/12/18,0.000168985,0.000301078
12/13/18,-6.591e-06,0.000472071
12/14/18,-0.000505638,-0.000613033
12/17/18,-0.000357743,-0.001004264
12/18/18,2.8472e-05,0.000153345
12/19/18,-0.000249655,-0.000224954
12/20/18,-0.000125223,-0.00035142
12/21/18,0.001195551,0.000786385
12/24/18,-5.8262e-05,-0.000551305
12/26/18,-3.0581e-05,0.00019039
12/27/18,1.845e-06,-0.000106256
12/28/18,-2.3199e-05,-2.216e-06
12/31/18,-4.9562e-05,0.000452816
1/2/19,-8.0406e-05,-0.000317852
1/3/19,4.2708e-05,0.000202955
1/4/19,-0.000647469,-0.000117337
1/7/19,0.000256773,0.000281762
1/8/19,9.8333e-05,0.000180956
1/9/19,0.00028999,0.000256734
1/10/19,0.000104133,0.000315676
1/11/19,0.000553882,0.000717744
1/14/19,0.000503265,0.000403714
1/15/19,-0.000299745,0.000314578
1/16/19,4.482e-06,0.000140475
1/17/19,6.6961e-05,0.000147957
1/18/19,-5.088e-05,-0.000171501
1/22/19,-0.000150531,-0.000513569
1/23/19,0.000277073,0.000183172
1/24/19,0.000321362,0.000375656
1/25/19,0.000117314,-6.811e-06
1/28/19,3.1635e-05,0.000110017
1/29/19,6.4062e-05,0.000101254
1/30/19,-1.0281e-05,-0.00032511
1/31/19,5.0353e-05,0.000283328
2/1/19,2.0827e-05,0.000136103
2/4/19,5.536e-06,0.00026204
2/5/19,-0.000200884,-5.7703e-05
2/6/19,0.000228565,0.000105422
2/7/19,-0.000193239,-1.5961e-05
2/8/19,0.000407832,0.000272349
2/11/19,0.000159495,0.000341193
2/12/19,-0.000392278,-0.000172538
2/13/19,-0.000116787,6.1159e-05
2/14/19,-5.9316e-05,0.000105178
2/15/19,0.000180849,-4.7394e-05
2/19/19,0.000267582,0.000242481
2/20/19,0.000258091,7.0776e-05
2/21/19,6.538e-05,6.2216e-05
2/22/19,0.000126014,0.000154158
2/25/19,4.2708e-05,0.000187991
2/26/19,8.9106e-05,0.000174775
2/27/19,0.000249128,1.0837e-05
2/28/19,0.000273909,0.000219932
3/1/19,7.6716e-05,-0.000171725
3/4/19,3.1899e-05,0.000148546
3/5/19,4.8771e-05,0.000212552
3/6/19,1.1072e-05,1.1305e-05
3/7/19,-0.000318199,-0.000109895
3/8/19,0.00034957,0.000367544
3/11/19,-0.000102551,-0.000213975
3/12/19,0.000148159,0.000161722
3/13/19,-0.000264946,0.000107577
3/14/19,0.000335071,0.000186466
3/15/19,-0.000522774,-5.3799e-05
3/18/19,-5.9053e-05,-1.2972e-05
3/19/19,-0.000110987,-0.000135127
3/20/19,0.000285245,-0.000224792
3/21/19,-0.000483757,-0.000206412
3/22/19,-0.00131682,-0.001762672
3/25/19,0.000892379,0.000452145
3/26/19,0.000625852,0.000465463
3/27/19,0.000330589,0.000268465
3/28/19,0.000320571,4.3816e-05
3/29/19,0.00017294,0.000456151
4/1/19,-0.000155277,-0.000442162
4/2/19,2.8208e-05,0.0003612
4/3/19,6.063e-06,2.5537e-05
4/4/19,1.529e-05,0.000167435
4/5/19,0.000234101,0.000133602
4/8/19,0.000190866,0.000272125
4/9/19,-0.000177158,7.9092e-05
4/10/19,0.000340607,0.000230302
4/11/19,0.000240692,-1.769e-06
4/12/19,3.1108e-05,4.0746e-05
4/15/19,0.000267846,0.000364006
4/16/19,0.000115733,3.6923e-05
4/17/19,0.000126278,0.000125673
4/18/19,0.000258882,0.000283755
4/22/19,0.000408359,0.000260841
4/23/19,-0.000443949,-0.000327632
4/24/19,1.0018e-05,0.000189068
4/25/19,0.000224347,0.000171806
4/26/19,0.000101233,6.6893e-05
4/29/19,0.000161867,0.000251752
4/30/19,0.000173731,-2.2345e-05
5/1/19,9.886e-05,-0.000204053
5/2/19,0.000391487,0.000115893
5/3/19,-0.000385424,-0.000276923
5/6/19,3.2953e-05,0.000190797
5/7/19,-0.002750954,-0.001544447
5/8/19,0.000719967,0.000535649
5/9/19,0.000117314,0.000560007
5/10/19,0.00119766,0.00089077
5/13/19,-0.001534049,-0.001255426
5/14/19,0.000346407,0.000716992
5/15/19,0.000249128,0.000557791
5/16/19,7.1443e-05,0.000149543
5/17/19,4.4553e-05,5.8861e-05
5/20/19,-2.5836e-05,9.3528e-05
5/21/19,0.000248601,0.000372383
5/22/19,0.00020932,0.000137852
5/23/19,-0.00048402,-0.001056843
5/24/19,7.5661e-05,0.000391129
5/28/19,-0.000103342,-0.000289794
5/29/19,-3.8226e-05,0.000134578
5/30/19,-2.6626e-05,0.000152064
5/31/19,-2.0299e-05,-0.000259743
6/3/19,-3.0054e-05,-0.000108004
6/4/19,-1.9772e-05,-0.00024244
6/5/19,-9.491e-06,-0.000108553
6/6/19,-9.1479e-05,0.000116645
6/7/19,-0.00057339,-3.3609e-05
6/10/19,0.000220129,0.000565741
6/11/19,5.5098e-05,6.7828e-05
6/12/19,0.000351416,5.4937e-05
6/13/19,-1.3445e-05,9.8997e-05
6/14/19,0.000355897,0.000238557
6/17/19,0.000323471,0.000417337
6/18/19,-0.000286827,-0.000509014
6/19/19,0.000230674,0.000206208
6/20/19,-7.9088e-05,-0.000511048
6/21/19,-0.001009694,-0.000139641
6/24/19,0.00032848,0.000213934
6/25/19,6.854e-06,-3.6089e-05
6/26/19,0.000314244,5.0952e-05
6/27/19,0.000100178,0.000214077
6/28/19,3.6381e-05,-3.3711e-05
7/1/19,0.000249128,0.000856876
7/2/19,3.2953e-05,0.000138848
7/3/19,1.7136e-05,-0.000269522
7/5/19,1.7136e-05,0.000426161
7/8/19,0.000133923,0.000418516
7/9/19,-9.517e-05,0.000222962
7/10/19,0.000324262,9.2714e-05
7/11/19,0.000158967,0.000159526
7/12/19,3.427e-06,-8.8689e-05
7/15/19,0.000210111,0.000219851
7/16/19,0.000174785,4.6561e-05
7/17/19,-7.9352e-05,-0.000309028
7/18/19,3.5326e-05,-0.000110546
7/19/19,9.4379e-05,0.000104548
7/22/19,0.000552563,0.000438828
7/23/19,-6.2216e-05,-3.186e-05
7/24/19,3.1372e-05,-3.639e-06
7/25/19,9.2006e-05,-1.5656e-05
7/26/19,-0.000157386,0.000170424
7/29/19,0.000321098,0.000190166
7/30/19,-0.000279182,-0.000342291
7/31/19,0.000281818,0.000201552
8/1/19,-0.000532264,-0.001347836
8/2/19,-0.000176631,0.000331962
8/5/19,-0.000238056,-0.001252804
8/6/19,0.001176043,0.000693122
8/7/19,0.000366442,-0.000282881
8/8/19,-0.000154749,0.000325863
8/9/19,-2.1617e-05,0.00022101
8/12/19,-0.000609243,-0.000879628
8/13/19,0.000184276,0.000521315
8/14/19,-0.002172292,-0.002174173
8/15/19,0.000670932,0.000225361
8/16/19,0.000495884,0.000722278
8/19/19,0.000335071,0.000855717
8/20/19,0.000181112,7.4355e-05
8/21/19,0.000282609,0.000316185
8/22/19,-4.6662e-05,-8.7448e-05
8/23/19,-0.002402966,-0.002178321
8/26/19,0.000841763,0.000651298
8/27/19,0.00037356,0.000185327
8/28/19,0.000411786,0.00029935
8/29/19,-0.000332962,0.000232681
8/30/19,0.00018243,0.000115629
9/3/19,0.001178943,0.000382
9/4/19,-0.000158704,8.2975e-05
9/5/19,-0.000291045,-0.000648289
9/6/19,0.000580772,0.000370065
9/9/19,0.000374615,2.1999e-05
9/10/19,0.000213802,-7.8706e-05
9/11/19,-0.000154486,0.000130959
9/12/19,-4.139e-05,-1.3074e-05
9/13/19,0.000314244,-0.00020387
9/16/19,0.00019693,-0.00031895
9/17/19,6.4062e-05,0.000124717
9/18/19,0.000100442,0.000362928
9/19/19,0.000344825,0.000302176
9/20/19,-0.000945632,7.787e-06
9/23/19,0.000670405,0.000571068
9/24/19,-0.000723658,-0.000621837
9/25/19,0.000379624,0.000196144
9/26/19,0.000327689,-0.000168167
9/27/19,-0.000294472,-5.4714e-05
9/30/19,0.00073473,0.000988059
10/1/19,-0.00040915,-0.000662135
10/2/19,-0.002115348,-0.000938388
10/3/19,0.000208266,0.00051546
10/4/19,0.000295527,0.000670309
10/7/19,0.000290781,0.00041569
10/8/19,-0.000932978,-0.001058673
10/9/19,0.000335862,0.00114608
10/10/19,0.000244383,-9.231e-06
10/11/19,-9.3061e-05,-0.000416483
10/14/19,0.001022875,0.001053732
10/15/19,-1.055e-06,0.000371
10/16/19,0.000156858,0.000154483
10/17/19,8.9897e-05,0.000322284
10/18/19,0.000105715,8.8546e-05
10/21/19,0.000227247,0.000370329
10/22/19,0.000139459,3.3467e-05
10/23/19,0.000194294,0.000403938
10/24/19,0.00025071,0.000139865
10/25/19,8.8843e-05,0.000175141
10/28/19,3.4535e-05,0.000130593
10/29/19,3.3217e-05,9.8611e-05
10/30/19,8.963e-06,8.5273e-05
10/31/19,1.1336e-05,2.3158e-05
11/1/19,8.436e-06,0.000149909
11/4/19,3.691e-06,-0.000119227
11/5/19,-7.645e-06,-0.000261634
11/6/19,0.000233574,0.000174571
11/7/19,-4.4026e-05,-0.000482339
11/8/19,0.000336652,9.7553e-05
11/11/19,0.00020563,0.000577839
11/12/19,9.6224e-05,0.000188662
11/13/19,-2.6626e-05,-4.656e-06
11/14/19,0.000118369,-5.5486e-05
11/15/19,6.9861e-05,0.000648533
11/18/19,0.000144468,0.000240143
11/19/19,0.00017874,8.5273e-05
11/20/19,5.5625e-05,-0.000330905
11/21/19,0.000156858,0.00038082
11/22/19,0.000358797,0.000555717
11/25/19,-5.5889e-05,-3.7818e-05
11/26/19,-6.854e-06,8.1003e-05
11/27/19,9.4379e-05,8.57e-05
11/29/19,1.5027e-05,-6.425e-06
12/2/19,0.000189021,-0.000119756
12/3/19,0.000162658,-0.000277757
12/4/19,0.000127596,0.0001457
12/5/19,0.000220393,0.000182176
12/6/19,-8.7524e-05,-1.9051e-05
12/9/19,-0.000107296,0.000191691
12/10/19,9.2797e-05,0.000239655
12/11/19,0.000246755,1.0329e-05
12/12/19,-8.0143e-05,-0.000489841
12/13/19,0.000629279,0.000491244
12/16/19,-5.8262e-05,6.9739e-05
12/17/19,0.000133396,0.000457371
12/18/19,4.6398e-05,0.000141471
12/19/19,-2.7945e-05,0.000188499
12/20/19,-0.0005465,-0.000316002
12/23/19,0.000147368,0.00019958
12/24/19,0.000283927,-0.000114693
12/26/19,7.777e-05,6.5388e-05
12/27/19,-2.2145e-05,-1.7201e-05
12/30/19,4.4553e-05,-3.0884e-05
12/31/19,4.6135e-05,0.000116605
1/2/20,2.399e-05,-0.000653291
1/3/20,7.909e-06,0.000661241
1/6/20,0.000283136,0.000974762
1/7/20,0.000320571,0.000381512
1/8/20,-0.000133659,9.7635e-05
1/9/20,0.000127859,0.000306181
1/10/20,0.000229883,8.2264e-05
1/13/20,0.000137614,0.000391129
1/14/20,0.000176103,0.000201634
1/15/20,0.000133132,-4.5422e-05
1/16/20,-0.000324262,-5.042e-06
1/17/20,-8.9106e-05,0.000160115
1/21/20,0.00011626,-0.0002167
1/22/20,0.000139195,8.5334e-05
1/23/20,1.6609e-05,-4.2819e-05
1/24/20,-0.000715222,-0.000644365
1/27/20,-0.0002834,-0.000714104
1/28/20,-0.000131023,-8.2691e-05
1/29/20,0.000582617,0.000415487
1/30/20,0.000421277,2.6188e-05
1/31/20,-0.001667181,-0.0009489
2/3/20,0.001243004,0.000360732
2/4/20,-0.00151085,-0.000221274
2/5/20,-0.000191657,-0.000268892
2/6/20,0.00015185,0.000251976
2/7/20,3.9544e-05,0.000227191
2/10/20,0.00013445,0.000298943
2/11/20,5.3253e-05,3.125e-05
2/12/20,0.000311608,0.000334484
2/13/20,-4.4553e-05,-0.00016774
2/14/20,0.000313453,0.000486893
2/18/20,0.000267846,7.712e-05
2/19/20,3.4535e-05,0.00015977
2/20/20,-3.164e-06,-0.000239512
2/21/20,-0.000677787,-0.00085954
2/24/20,-0.003364943,-0.002771836
2/25/20,-0.002131957,-0.001914776
2/26/20,1.2127e-05,0.000261918
2/27/20,-0.000771638,-0.00119134
2/28/20,-0.000395441,-0.001992974
3/2/20,0.000570227,0.001042204
3/3/20,-6.0107e-05,-0.000347089
3/4/20,0.000153959,0.000200658
3/5/20,-2.0036e-05,-0.000546405
3/6/20,0.000401768,-0.001032587
3/9/20,-0.004545731,-0.003539881
3/10/20,0.000915315,0.000896239
3/11/20,-0.001839066,-0.002839359
3/12/20,-0.003569518,-0.008552966
3/13/20,0.00063297,0.002633069
3/16/20,-0.00121796,-0.00467181
3/17/20,0.000246492,0.002127125
3/18/20,-0.000786665,-0.004297435
3/19/20,6.7225e-05,0.002044678
3/20/20,0.00062717,0.000800963
3/23/20,-9.0952e-05,6.5388e-05
3/24/20,-6.6171e-05,0.000381817
3/25/20,0.000275227,-0.000441654
3/26/20,0.000191394,0.000579933
3/27/20,8.1725e-05,7.4253e-05
3/30/20,0.000268637,0.001832187
3/31/20,5.009e-06,0.000689462
4/1/20,-5.009e-06,-0.000326188
4/2/20,1.0018e-05,0.00026936
4/3/20,2.5572e-05,0.000271312
4/6/20,-0.003956787,-1.899e-05
4/7/20,-0.001197133,-0.000394097
4/8/20,3.7699e-05,0.000732749
4/9/20,-8.0406e-05,-0.002063506
4/13/20,0.001552503,0.002147498
4/14/20,-0.000112305,0.000829265
4/15/20,-0.000103869,-0.000843295
4/16/20,0.000225402,0.000507327
4/17/20,3.849e-05,-0.000658943
4/20/20,-9.4642e-05,0.000132606
4/21/20,0.000573917,-8.0312e-05
4/22/20,0.000266528,0.00113689
4/23/20,0.000613461,0.0014779
4/24/20,0.000768211,0.001588792
4/27/20,0.000146577,0.001215027
4/28/20,3.164e-06,-1.7486e-05
4/29/20,-3.8226e-05,-0.000484311
4/30/20,-1.0281e-05,-1.285e-05
5/1/20,1.7663e-05,-0.000348919
5/4/20,-1.5027e-05,0.001641919
5/5/20,-5.536e-06,0.000742976
5/6/20,0.000465039,0.00025777
5/7/20,0.000440258,0.000101518
5/8/20,0.001047656,-0.000165198
5/11/20,0.001028939,0.001440571
5/12/20,-0.001245377,0.000359004
5/13/20,-0.00184223,-0.001817121
5/14/20,0.000871289,1.3704e-05
5/15/20,0.000723131,0.000320129
5/18/20,-0.00227537,-0.002208433
5/19/20,0.000180321,0.000213202
5/20/20,0.000277073,0.000227964
5/21/20,0.000349834,0.000576903
5/22/20,0.000772693,0.001157629
5/26/20,0.00019983,-0.000465361
5/27/20,-6.5643e-05,-0.000235893
5/28/20,-0.000201148,-0.00010532
5/29/20,0.000535691,0.000440312
6/1/20,0.000371451,0.000247747
6/2/20,7.5661e-05,0.000312525
6/3/20,-1.7927e-05,-0.00077199
6/4/20,-1.1336e-05,0.000161539
6/5/20,-0.001599956,-0.001393949
6/8/20,-0.000854944,-5.7642e-05
6/9/20,-0.000399132,-0.000267774
6/10/20,0.000576817,-0.00030307
6/11/20,-0.007352574,-0.00689594
6/12/20,0.001542485,0.00064955
6/15/20,0.000698086,0.001032221
6/16/20,-0.001058992,4.92e-06
6/17/20,0.000847299,0.00048974
6/18/20,0.000982013,0.001267666
6/19/20,0.000362488,0.000780204
6/22/20,0.001147307,0.00103462
6/23/20,0.000425231,0.000670899
6/24/20,-0.000922433,-0.000895548
6/25/20,0.000897125,0.00074078
6/26/20,-0.000105715,-0.000530404
6/29/20,0.001332901,0.001437805
6/30/20,-0.000198248,0.000480956
7/1/20,0.000659333,0.000411481
7/2/20,0.001072174,0.000688791
7/6/20,-0.000297372,0.000777846
7/7/20,-0.000208529,9.9566e-05
7/8/20,0.000541755,3.304e-05
7/9/20,-9.7542e-05,3.9282e-05
7/10/20,0.000497993,0.000181911
7/13/20,-0.000694922,-0.000300549
7/14/20,0.000397287,0.000189902
7/15/20,0.000156068,-4.9122e-05
7/16/20,0.000740003,0.00099363
7/17/20,0.000896334,0.000991617
7/20/20,0.000562581,0.000835833
7/21/20,-5.5625e-05,-0.000642434
7/22/20,0.000367233,7.8279e-05
7/23/20,-7.3025e-05,0.000169143
7/24/20,0.000955123,0.00048364
7/27/20,0.000615834,0.000621797
7/28/20,0.000327162,0.000441959
7/29/20,-3.427e-06,0.000166886
7/30/20,0.00019113,-0.00013039
7/31/20,0.000613461,0.000708269
8/3/20,-0.000161076,0.000127076
8/4/20,4.482e-06,4.1559e-05
8/5/20,0.000218284,-0.00032753
8/6/20,8.4888e-05,-0.000310512
8/7/20,0.000266791,-0.000315107
8/10/20,0.000370133,0.000386737
